REVENUE,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,CANCELLATIONS_AFTER_NOON,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,LATE_DELIVERIES,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,AVG_MEAN_RATING,TOTAL_PHOTOS_VIEWED
1550.00,Garlan Tyrell,garlan.tyrell@gmail.com,Garlan,Tyrell,75,5,3,10,99.00,0,5,1,2,12,100.50,3,3.7,16
1450.00,Tristifer Botley,tristifer.botley@merck.com,Tristifer,Botley,59,4,3,7,172.10,0,6,1,4,13,105.32,5,3.7,275
1440.00,Arlan of Pennytree,arlan.of.pennytree@protonmail.com,Arlan,of Pennytree,62,4,3,4,84.80,0,6,1,0,16,36.35,2,3.7,170
4792.50,Alesander Staedmon,alesander.staedmon@merck.com,Alesander,Staedmon,131,7,3,2,252.20,1,5,2,13,0,215.88,6,3.7,4
2715.00,Andrey Dalt,andrey.dalt@protonmail.com,Andrey,Dalt,122,7,3,9,179.50,0,6,1,3,0,95.42,5,3.7,281
1679.00,Aron Santagar,aron.santagar@gmail.com,Aron,Santagar,100,6,3,7,161.10,5,6,1,1,0,106.60,5,3.7,360
1000.00,Bael the Bard,bael.the.bard@boeing.com,Bael,the Bard,15,12,3,6,176.40,0,5,1,12,0,90.38,5,3.7,10
1999.00,Bellegere Otherys,bellegere.otherys@mcdonalds.com,Bellegere,Otherys,127,6,3,9,124.10,4,6,1,23,0,41.74,2,3.7,6
2640.00,Boy,boy@live.com,Boy,Boy,46,6,3,8,149.60,4,6,2,0,0,86.58,5,3.7,140
2050.00,Dermot,dermot@protonmail.com,Dermot,Dermot,120,8,3,3,154.80,2,5,2,36,0,78.64,3,3.7,20
600.00,Eleyna Westerling,eleyna.westerling@ge.org,Eleyna,Westerling,13,11,3,5,43.80,2,6,1,14,0,90.00,1,3.7,7
1250.00,Gyles,gyles@gmail.com,Gyles,Gyles,36,5,3,8,82.50,4,5,1,11,0,79.35,2,3.7,16
2005.00,Gysella Goodbrother,gysella.goodbrother@verizon.com,Gysella,Goodbrother,60,5,3,2,168.20,0,5,2,22,0,87.50,5,3.7,116
4078.50,Iggo,iggo@msn.com,Iggo,Iggo,150,9,3,6,171.90,0,5,2,10,0,115.46,4,3.7,6
1910.00,Igon Vyrwel,igon.vyrwel@gmail.com,Igon,Vyrwel,129,8,3,5,171.60,1,6,2,13,0,88.50,5,3.7,19
804.00,Jeyne Westerling (wife of Maegor I),jeyne.westerling.(wife.of.maegor.i)@caterpillar.com,Jeyne,Westerling ,14,11,3,2,184.40,5,6,1,5,0,45.00,7,3.7,771
665.00,Jhiqui,jhiqui@gmail.com,Jhiqui,Jhiqui,13,11,3,3,113.10,1,5,1,4,0,52.20,3,3.7,4
1330.00,Jyzene,jyzene@yahoo.com,Jyzene,Jyzene,28,8,3,5,148.80,2,5,1,13,0,475.80,4,3.7,44
1090.00,Maege Mormont,maege.mormont@chevron.com,Maege,Mormont,15,13,3,7,90.70,2,5,2,3,0,86.93,3,3.7,15
1930.00,Martyn Lannister,martyn.lannister@protonmail.com,Martyn,Lannister,55,6,3,7,159.30,1,5,2,8,0,82.15,6,3.7,14
2050.00,Missandei,missandei@protonmail.com,Missandei,Missandei,53,7,3,3,198.60,2,5,2,10,0,141.00,5,3.7,176
1470.00,Oswell Kettleblack,oswell.kettleblack@passport.com,Oswell,Kettleblack,36,8,3,10,105.50,2,6,1,0,0,126.12,3,3.7,7
3240.00,Renly Baratheon,renly.baratheon@chevron.com,Renly,Baratheon,139,8,3,2,209.40,5,7,2,11,0,90.75,6,3.7,12
1620.00,Rolly Duckfield,rolly.duckfield@protonmail.com,Rolly,Duckfield,62,5,3,3,128.70,0,6,2,4,0,97.30,5,3.7,13
1810.00,Sherrit,sherrit@yahoo.com,Sherrit,Sherrit,70,5,3,5,160.40,2,6,2,0,0,118.39,5,3.7,10
1830.00,Sigfryd Harlaw,sigfryd.harlaw@cisco.com,Sigfryd,Harlaw,92,6,3,5,163.30,0,6,1,8,0,106.84,5,3.7,20
1191.00,Talla Tarly,talla.tarly@microsoft.com,Talla,Tarly,33,4,3,7,165.60,1,6,1,49,0,78.28,6,3.7,11
2065.00,Tytos Lannister,tytos.lannister@live.com,Tytos,Lannister,53,8,3,10,152.50,1,6,2,11,0,109.36,4,3.7,4
1840.00,Wendel Manderly,wendel.manderly@mmm.com,Wendel,Manderly,153,6,3,7,149.00,0,6,3,0,0,150.84,6,3.7,6
1850.00,Will Humble,will.humble@pfizer.com,Will,Humble,50,4,3,10,164.40,2,6,1,7,0,98.49,5,3.7,16
2707.50,Wolmer,wolmer@me.com,Wolmer,Wolmer,98,8,3,3,228.80,0,6,1,7,0,132.74,6,3.7,283
1619.00,Zia Frey,zia.frey@yahoo.com,Zia,Frey,36,6,3,8,192.00,2,6,3,9,0,78.04,8,3.7,14
1429.00,Tumberjon,tumberjon@protonmail.com,Tumberjon,Tumberjon,67,5,3,5,224.00,3,6,2,8,3,70.18,10,3.4,13
983.00,Rodwell Stark,rodwell.stark@gmail.com,Rodwell,Stark,13,11,3,7,104.80,0,4,1,35,4,74.00,5,3.4,18
2527.50,Walda Frey (daughter of Merrett),walda.frey.(daughter.of.merrett)@yahoo.com,Walda,Frey ,79,7,3,2,154.70,0,5,2,12,4,78.40,5,3.4,8
2040.00,Masha Heddle,masha.heddle@goldmansacs.com,Masha,Heddle,60,8,3,5,150.10,1,5,1,8,5,108.35,4,3.4,183
1875.00,Walder Frey (son of Emmon),walder.frey.(son.of.emmon)@walmart.com,Walder,Frey ,172,8,3,3,147.20,0,6,1,22,6,138.15,4,3.4,225
1470.00,Matt,matt@chevron.com,Matt,Matt,43,6,3,9,102.60,1,6,1,0,7,101.70,3,3.4,10
2685.00,Mullin,mullin@pg.com,Mullin,Mullin,104,6,4,9,168.90,3,5,2,3,7,91.90,4,3.4,5
1170.00,Jon Myre,jon.myre@mcdonalds.com,Jon,Myre,31,4,4,4,160.40,1,5,1,0,9,116.98,4,3.4,17
2595.00,Jasper Arryn,jasper.arryn@protonmail.com,Jasper,Arryn,63,7,4,3,154.10,1,6,1,0,10,121.82,5,3.4,226
1690.00,Aemma Arryn,aemma.arryn@yahoo.com,Aemma,Arryn,122,8,4,10,160.00,1,5,2,8,0,92.73,5,3.4,3
1850.00,Arryk (guard),arryk.(guard)@me.com,Arryk,,43,7,4,1,122.10,2,6,1,0,0,67.00,4,3.4,9
3540.00,Barbrey Dustin,barbrey.dustin@msn.com,Barbrey,Dustin,178,10,4,1,180.30,0,6,1,12,0,90.92,4,3.4,15
2000.00,Bethany Bracken,bethany.bracken@yahoo.com,Bethany,Bracken,68,5,4,5,177.20,8,6,2,3,0,89.50,5,3.4,120
955.00,Bump,bump@gmail.com,Bump,Bump,13,11,4,8,114.00,0,5,1,10,0,131.00,4,3.4,14
2835.00,Chiggen,chiggen@protonmail.com,Chiggen,Chiggen,59,7,4,5,202.00,0,5,1,1,0,92.28,6,3.4,17
2587.50,Donnel Waynwood,donnel.waynwood@caterpillar.com,Donnel,Waynwood,45,10,4,5,129.60,0,6,1,2,0,64.53,4,3.4,136
1600.00,Eldon Estermont,eldon.estermont@jnj.com,Eldon,Estermont,42,7,4,10,147.20,1,6,2,41,0,105.84,5,3.4,76
3223.50,Emmon Frey,emmon.frey@gmail.com,Emmon,Frey,57,9,4,2,172.00,0,5,2,0,0,112.93,5,3.4,338
1890.00,Eustace (Braavos),eustace.(braavos)@yahoo.com,Eustace,,129,7,4,1,184.50,1,5,2,5,0,121.18,6,3.4,19
1885.00,Franklyn Frey,franklyn.frey@gmail.com,Franklyn,Frey,135,7,4,1,143.20,0,5,1,40,0,78.95,4,3.4,7
3454.50,Gerion Lannister,gerion.lannister@hotmail.com,Gerion,Lannister,215,7,4,5,182.80,0,6,1,4,0,130.82,5,3.4,164
1635.00,Gormon Peake,gormon.peake@dupont.com,Gormon,Peake,151,7,4,8,120.00,0,6,2,10,0,96.00,4,3.4,202
1630.00,Harodon,harodon@me.com,Harodon,Harodon,73,4,4,2,144.00,0,5,1,7,0,112.27,5,3.4,6
2548.50,Harwood Fell,harwood.fell@yahoo.com,Harwood,Fell,168,5,4,2,196.00,0,5,2,0,0,86.51,6,3.4,16
3337.50,Jon Redfort,jon.redfort@walmart.com,Jon,Redfort,91,7,4,8,201.30,0,6,2,14,0,94.20,6,3.4,12
1260.00,Jon Umber (Smalljon),jon.umber.(smalljon)@passport.com,Jon,Umber ,30,5,4,2,85.60,0,6,1,9,0,74.90,2,3.4,4
1320.00,Kevan Lannister,kevan.lannister@protonmail.com,Kevan,Lannister,55,6,4,9,105.70,0,5,1,4,0,77.20,4,3.4,3
3810.00,Koss,koss@ge.org,Koss,Koss,126,7,4,6,198.70,1,5,2,7,0,145.03,5,3.4,554
3373.50,Leo Lefford,leo.lefford@gmail.com,Leo,Lefford,60,6,4,2,146.80,3,6,1,1,0,109.40,4,3.4,11
3225.00,Maegelle Frey,maegelle.frey@yahoo.com,Maegelle,Frey,174,7,4,4,187.20,0,6,2,11,0,116.85,5,3.4,108
1589.00,Malleon,malleon@msn.com,Malleon,Malleon,64,6,4,1,138.60,1,5,1,0,0,115.16,4,3.4,328
1470.00,Melly,melly@protonmail.com,Melly,Melly,100,6,4,8,112.20,1,5,2,13,0,110.00,4,3.4,7
1810.00,Nan,nan@protonmail.com,Nan,Nan,47,4,4,10,169.00,2,6,1,0,0,84.63,5,3.4,9
1100.00,Paxter Redwyne,paxter.redwyne@protonmail.com,Paxter,Redwyne,34,5,4,2,81.60,2,5,1,14,0,80.72,3,3.4,10
2743.50,Qarl Correy,qarl.correy@hotmail.com,Qarl,Correy,146,6,4,5,176.40,0,6,2,0,0,160.26,5,3.4,12
1650.00,Quellon Humble,quellon.humble@verizon.com,Quellon,Humble,49,5,4,9,103.30,2,6,2,10,0,122.02,4,3.4,222
1520.00,Quence,quence@msn.com,Quence,Quence,103,7,4,3,137.00,0,6,1,49,0,106.00,4,3.4,189
4018.50,Raymond Nayland,raymond.nayland@protonmail.com,Raymond,Nayland,171,8,4,10,161.20,3,5,2,18,0,85.35,4,3.4,165
1885.00,Rickard Stark,rickard.stark@yahoo.com,Rickard,Stark,49,6,4,10,159.40,1,6,1,0,0,95.47,4,3.4,112
1480.00,Robb Stark,robb.stark@unitedhealth.com,Robb,Stark,34,5,4,4,113.80,0,5,2,14,0,148.12,4,3.4,54
1940.00,Steffon Hollard,steffon.hollard@cisco.com,Steffon,Hollard,41,7,4,10,143.20,0,5,2,1,0,156.57,3,3.4,18
2040.00,Symeon Star-Eyes,symeon.star-eyes@hotmail.com,Symeon,Star-Eyes,136,9,4,10,135.80,9,6,2,14,0,65.21,3,3.4,11
1905.00,Symon Stripeback,symon.stripeback@yahoo.com,Symon,Stripeback,44,5,4,6,167.70,13,5,2,10,0,85.50,5,3.4,4
1895.00,Tim Tangletongue,tim.tangletongue@pg.com,Tim,Tangletongue,120,5,4,3,163.00,1,5,2,3,0,74.84,5,3.4,200
3750.00,Tristan Mudd,tristan.mudd@amex.com,Tristan,Mudd,74,9,4,9,172.80,2,5,1,11,0,119.49,5,3.4,19
1290.00,Tristifer IV Mudd,tristifer.iv.mudd@protonmail.com,Tristifer,IV Mudd,45,5,4,10,103.70,2,6,2,40,0,106.51,3,3.4,44
1900.00,Tycho Nestoris,tycho.nestoris@hotmail.com,Tycho,Nestoris,121,8,4,2,184.40,2,6,2,7,0,121.51,5,3.4,480
1820.00,Tysha,tysha@gmail.com,Tysha,Tysha,47,9,4,8,117.90,0,5,2,0,0,51.40,3,3.4,18
1700.00,Wilbert,wilbert@dupont.com,Wilbert,Wilbert,130,7,4,5,201.40,1,6,1,6,0,85.57,7,3.4,10
3600.00,Merlon Crakehall,merlon.crakehall@yahoo.com,Merlon,Crakehall,107,7,4,1,227.00,0,6,1,5,4,123.64,7,3.2,348
2655.00,Rhea Florent,rhea.florent@unitedhealth.com,Rhea,Florent,64,7,4,10,173.30,1,5,2,6,6,125.94,5,3.2,13
1500.00,Arya Stark,arya.stark@homedepot.com,Arya,Stark,70,6,4,7,200.90,1,6,1,41,7,67.40,5,3.2,11
1942.00,Steffon Fossoway,steffon.fossoway@msn.com,Steffon,Fossoway,130,7,4,10,140.20,3,6,0,14,8,46.22,5,3.2,72
1900.00,Bethany Redwyne,bethany.redwyne@intel.com,Bethany,Redwyne,42,6,4,1,151.40,1,6,2,4,0,80.33,5,3.2,16
1776.00,Byam Flint,byam.flint@protonmail.com,Byam,Flint,37,4,4,3,172.80,2,5,1,3,0,137.95,5,3.2,70
3720.00,Damion Lannister,damion.lannister@pg.com,Damion,Lannister,125,7,4,7,349.30,2,5,1,11,0,191.86,8,3.2,18
1685.00,Dickon Frey,dickon.frey@homedepot.com,Dickon,Frey,51,6,4,1,206.10,1,6,1,8,0,101.00,6,3.2,252
1885.00,Dirk,dirk@protonmail.com,Dirk,Dirk,50,8,4,4,133.70,0,6,1,0,0,59.50,3,3.2,6
1774.00,Eddard Stark,eddard.stark@passport.com,Eddard,Stark,72,7,4,8,135.60,3,5,2,13,0,111.16,4,3.2,4
2517.00,Emberlei Frey,emberlei.frey@dupont.com,Emberlei,Frey,68,6,4,6,162.00,1,5,2,52,0,151.87,6,3.2,17
1710.00,Enger,enger@aol.com,Enger,Enger,63,4,4,6,171.60,1,5,1,0,0,91.47,6,3.2,318
1590.00,Eon Hunter,eon.hunter@me.com,Eon,Hunter,50,4,4,4,139.40,2,5,2,24,0,89.00,4,3.2,247
1985.00,Ferrego Antaryon,ferrego.antaryon@protonmail.com,Ferrego,Antaryon,51,8,4,5,172.50,1,6,1,2,0,83.49,4,3.2,11
3900.00,Grazdan mo Ullhor,grazdan.mo.ullhor@protonmail.com,Grazdan,mo Ullhor,156,7,4,10,172.60,2,5,2,0,0,95.16,6,3.2,205
1719.00,Gwayne Hightower,gwayne.hightower@yahoo.com,Gwayne,Hightower,125,7,4,6,125.00,0,5,1,1,0,39.17,3,3.2,12
1810.00,Harlan Grandison,harlan.grandison@yahoo.com,Harlan,Grandison,142,5,4,3,167.50,0,6,1,38,0,245.82,5,3.2,11
1650.00,Jhaqo,jhaqo@protonmail.com,Jhaqo,Jhaqo,78,5,4,10,197.70,1,6,2,7,0,100.00,7,3.2,272
1900.00,Jon Cupps,jon.cupps@yahoo.com,Jon,Cupps,79,5,4,7,116.60,3,5,2,45,0,97.87,3,3.2,182
2550.00,Kirby Pimm,kirby.pimm@gmail.com,Kirby,Pimm,136,7,4,1,182.90,0,6,2,36,0,105.56,6,3.2,120
1348.00,Lyessa Flint,lyessa.flint@live.com,Lyessa,Flint,49,4,4,1,90.00,2,6,1,52,0,70.00,3,3.2,15
1665.00,Melesa Crakehall,melesa.crakehall@homedepot.com,Melesa,Crakehall,140,5,4,2,134.40,0,5,1,7,0,111.75,5,3.2,14
3060.00,Rusty Flowers,rusty.flowers@gmail.com,Rusty,Flowers,127,6,4,2,185.20,0,6,2,4,0,80.40,5,3.2,18
5181.00,Skahaz mo Kandaq,skahaz.mo.kandaq@protonmail.com,Skahaz,mo Kandaq,92,9,4,2,202.00,2,6,1,3,0,116.20,7,3.2,305
2625.00,Small Paul,small.paul@yahoo.com,Small,Paul,54,8,4,1,145.00,0,6,1,9,0,74.28,4,3.2,140
3750.00,Tyta Frey,tyta.frey@ibm.com,Tyta,Frey,158,10,4,4,171.80,4,5,2,0,0,108.37,5,3.2,336
4875.00,Brynden Tully,brynden.tully@ge.org,Brynden,Tully,104,9,4,6,195.00,2,6,2,32,6,147.18,5,2.9,480
1610.00,Ronald Vance,ronald.vance@apple.com,Ronald,Vance,82,8,4,10,104.20,1,5,1,7,7,87.00,3,2.9,98
3900.00,Cadwyl,cadwyl@hotmail.com,Cadwyl,Cadwyl,168,9,4,10,182.80,0,5,2,37,10,118.94,7,2.9,452
1379.00,Maron Volmark,maron.volmark@unitedhealth.com,Maron,Volmark,42,4,4,1,145.60,1,6,1,25,11,69.39,4,2.9,8
1500.00,Clubfoot Karl,clubfoot.karl@nike.com,Clubfoot,Karl,152,4,4,3,155.80,1,5,2,4,12,68.06,5,2.9,20
3825.00,Cerenna Lannister,cerenna.lannister@protonmail.com,Cerenna,Lannister,68,4,4,10,308.60,3,6,1,0,0,217.81,7,2.9,16
2100.00,Gareth Clifton,gareth.clifton@msn.com,Gareth,Clifton,150,9,4,2,159.00,2,5,1,4,0,89.00,4,2.9,4
4590.00,Gyldayn,gyldayn@protonmail.com,Gyldayn,Gyldayn,302,7,4,2,234.90,1,6,2,20,0,129.43,7,2.9,504
1625.00,Halder,halder@apple.com,Halder,Halder,88,5,4,10,108.20,1,6,1,28,0,88.23,4,2.9,12
1850.00,Leo Tyrell (son of Victor),leo.tyrell.(son.of.victor)@yahoo.com,Leo,Tyrell ,58,5,4,10,183.80,0,6,2,7,0,111.26,6,2.9,18
1400.00,Lothor Brune,lothor.brune@passport.com,Lothor,Brune,116,4,4,3,112.10,0,5,1,5,0,83.46,3,2.9,7
1857.00,Myles,myles@chevron.com,Myles,Myles,104,6,4,3,148.90,2,5,2,1,0,86.56,5,2.9,8
2902.50,Ondrew Locke,ondrew.locke@protonmail.com,Ondrew,Locke,130,7,4,2,211.00,0,6,1,1,0,114.60,6,2.9,6
4416.00,Ordello,ordello@msn.com,Ordello,Ordello,89,8,4,1,270.40,0,5,2,7,0,140.60,7,2.9,12
1451.00,Rodrik Stark,rodrik.stark@protonmail.com,Rodrik,Stark,50,7,4,4,129.20,1,6,1,19,0,103.00,4,2.9,144
3480.00,Rupert Brax,rupert.brax@gmail.com,Rupert,Brax,203,7,4,2,183.60,1,6,2,4,0,118.62,5,2.9,42
1740.00,Timett (father),timett.(father)@aol.com,Timett,,53,4,4,6,153.70,3,5,2,0,0,81.00,5,2.9,237
4170.00,Walton,walton@protonmail.com,Walton,Walton,218,9,4,2,268.70,1,5,2,25,10,129.20,8,2.6,150
5175.00,Betharios of Braavos,betharios.of.braavos@protonmail.com,Betharios,of Braavos,312,10,4,3,244.80,1,5,2,0,11,464.89,6,2.6,528
7550.00,Titus Peake,titus.peake@protonmail.com,Titus,Peake,303,10,4,10,431.60,1,6,2,0,12,224.35,8,2.6,1170
5915.00,Brandon Norrey,brandon.norrey@nike.com,Brandon,Norrey,127,7,4,9,233.80,0,6,1,0,0,520.74,6,2.6,710
6228.00,Donnor Stark,donnor.stark@aol.com,Donnor,Stark,301,6,4,6,264.90,0,6,1,6,0,172.00,8,2.6,1110
3540.00,Dykk Harlaw,dykk.harlaw@yahoo.com,Dykk,Harlaw,137,9,4,9,237.40,1,6,2,0,0,115.99,8,2.6,340
4875.00,Erik Ironmaker,erik.ironmaker@mcdonalds.com,Erik,Ironmaker,214,7,4,2,220.00,3,6,2,6,0,157.62,6,2.6,470
4950.00,Mace Tyrell,mace.tyrell@walmart.com,Mace,Tyrell,154,9,4,3,239.20,2,7,2,13,0,133.72,6,2.6,922
3562.50,Puddingfoot,puddingfoot@protonmail.com,Puddingfoot,Puddingfoot,223,8,4,6,219.70,0,5,1,6,0,93.10,7,2.6,320
4750.00,Eglantine,eglantine@cocacola.com,Eglantine,Eglantine,155,8,4,7,227.60,4,6,1,0,4,120.78,5,2.4,554
2775.00,Melessa Florent,melessa.florent@yahoo.com,Melessa,Florent,58,8,4,6,158.00,1,6,2,2,7,118.32,5,2.4,186
5000.00,Lyonel Tyrell (son of Leo),lyonel.tyrell.(son.of.leo)@amex.com,Lyonel,Tyrell ,169,10,4,8,229.00,1,6,2,6,8,175.69,5,2.4,970
4398.00,Abelar Hightower,abelar.hightower@me.com,Abelar,Hightower,172,8,4,6,241.80,3,6,1,0,13,109.42,7,2.4,651
3060.00,Harmen Uller,harmen.uller@ge.org,Harmen,Uller,83,6,4,2,195.30,0,5,1,9,0,110.74,7,2.4,19
3675.00,Ironbelly,ironbelly@disney.com,Ironbelly,Ironbelly,126,6,4,2,166.20,1,6,2,1,0,115.25,6,2.4,11
2605.50,Matthar,matthar@yahoo.com,Matthar,Matthar,77,8,4,5,125.40,1,5,1,15,0,101.24,3,2.4,140
4800.00,Qarro Volentin,qarro.volentin@yahoo.com,Qarro,Volentin,200,10,4,9,192.20,0,6,2,0,0,143.57,6,2.4,200
4790.00,Munciter,munciter@protonmail.com,Munciter,Munciter,344,9,4,8,255.20,1,6,2,0,3,133.91,6,2.1,456
4395.00,Mysaria,mysaria@amex.com,Mysaria,Mysaria,88,10,4,2,245.00,3,6,2,3,9,162.45,5,2.1,731
3765.00,Jaime Frey,jaime.frey@exxon.com,Jaime,Frey,77,9,4,3,153.10,4,5,2,5,15,108.72,4,2.1,122
3547.50,Arnolf Karstark,arnolf.karstark@gmail.com,Arnolf,Karstark,205,8,4,2,222.50,0,6,2,0,0,104.34,5,2.1,180
3961.50,Miklaz,miklaz@gmail.com,Miklaz,Miklaz,99,9,4,9,169.40,0,5,1,0,0,125.30,5,2.1,254
4575.00,Ragnor Pyke,ragnor.pyke@caterpillar.com,Ragnor,Pyke,228,9,4,2,173.60,0,6,1,7,0,115.78,5,2.1,302
4600.00,Tansy,tansy@protonmail.com,Tansy,Tansy,210,10,4,6,279.00,0,6,1,6,0,129.39,8,1.8,468
1380.00,Garse Flowers,garse.flowers@aol.com,Garse,Flowers,77,4,4,8,154.40,0,6,1,0,0,145.90,5,5.0,4
1790.00,Mellos,mellos@aol.com,Mellos,Mellos,149,7,4,3,120.00,1,6,2,31,0,107.00,3,5.0,4
895.00,Edwyle Stark,edwyle.stark@gmail.com,Edwyle,Stark,15,12,4,7,140.60,1,5,2,0,9,75.20,4,4.7,12
1129.00,Conn,conn@protonmail.com,Conn,Conn,46,7,4,6,103.60,0,5,2,11,12,80.84,3,4.7,88
1425.00,Alebelly,alebelly@gmail.com,Alebelly,Alebelly,50,7,4,8,105.50,2,5,1,13,0,26.04,2,4.7,15
1359.00,Lancel V Lannister,lancel.v.lannister@intel.com,Lancel,V Lannister,45,3,4,10,171.60,0,6,2,9,0,53.87,7,4.7,11
1390.00,Norren,norren@protonmail.com,Norren,Norren,40,4,4,10,110.90,1,5,2,21,0,104.00,3,4.7,82
1339.00,Walgrave,walgrave@yahoo.com,Walgrave,Walgrave,40,5,4,5,76.80,1,6,2,34,0,68.00,3,4.7,14
1300.00,Raymun Redbeard,raymun.redbeard@ge.org,Raymun,Redbeard,62,7,4,8,196.40,1,6,1,0,3,83.25,5,4.5,19
1440.00,Alysanne Hightower,alysanne.hightower@protonmail.com,Alysanne,Hightower,47,7,4,10,134.40,0,5,2,21,4,96.03,4,4.5,6
1000.00,Rolland Storm,rolland.storm@me.com,Rolland,Storm,12,11,4,2,166.60,4,7,1,14,5,95.39,5,4.5,13
1320.00,Aemon Blackfyre,aemon.blackfyre@me.com,Aemon,Blackfyre,76,5,4,2,145.30,7,6,2,9,0,205.60,5,4.5,300
882.00,Aerys II Targaryen,aerys.ii.targaryen@hotmail.com,Aerys,II Targaryen,13,12,4,3,109.20,0,6,2,2,0,59.11,3,4.5,12
835.00,Alysanne Bulwer,alysanne.bulwer@dupont.com,Alysanne,Bulwer,13,11,4,3,109.20,1,6,1,3,0,26.74,4,4.5,8
1230.00,Elaena Targaryen,elaena.targaryen@yahoo.com,Elaena,Targaryen,67,6,4,2,91.20,3,5,1,6,0,63.50,4,4.5,60
1459.00,Elder Brother,elder.brother@boeing.com,Elder,Brother,34,6,4,10,220.00,0,6,2,14,0,85.77,7,4.5,20
465.00,Grunt,grunt@aol.com,Grunt,Grunt,12,11,4,7,40.70,1,6,1,35,0,80.11,1,4.5,9
1430.00,Hake,hake@amex.com,Hake,Hake,37,6,4,8,113.30,1,6,1,1,0,96.36,5,4.5,4
820.00,Hubard Rambton,hubard.rambton@gmail.com,Hubard,Rambton,16,11,4,1,54.00,3,5,1,10,0,76.54,2,4.5,4
1085.00,Laena Velaryon,laena.velaryon@yahoo.com,Laena,Velaryon,15,11,4,1,120.60,0,6,2,1,0,106.25,4,4.5,91
1090.00,Lewys Piper,lewys.piper@yahoo.com,Lewys,Piper,13,12,4,1,105.70,1,6,1,10,0,85.22,3,4.5,16
1062.00,Orell,orell@walmart.com,Orell,Orell,15,12,4,7,129.40,1,5,1,51,0,113.00,5,4.5,7
1099.00,Rakharo,rakharo@protonmail.com,Rakharo,Rakharo,91,6,4,7,90.40,1,5,1,1,0,75.62,4,4.5,41
1340.00,Rhea Royce,rhea.royce@gmail.com,Rhea,Royce,55,5,4,8,121.10,3,5,2,0,0,86.50,3,4.5,10
1259.00,Ulf the Ill,ulf.the.ill@protonmail.com,Ulf,the Ill,69,6,4,8,102.70,0,6,2,9,0,89.00,4,4.5,8
760.00,William Mooton,william.mooton@goldmansacs.com,William,Mooton,16,11,4,2,109.20,0,6,1,1,0,118.22,3,4.5,18
1200.00,Woth,woth@jpmorgan.com,Woth,Woth,51,7,4,4,120.20,0,5,2,4,0,83.50,4,4.5,17
1390.00,Theodan Wells,theodan.wells@yahoo.com,Theodan,Wells,49,3,4,3,133.90,0,6,1,1,5,82.60,4,4.2,8
1100.00,Shierle Swyft,shierle.swyft@protonmail.com,Shierle,Swyft,23,6,4,10,137.40,6,5,1,0,7,90.60,4,4.2,3
1500.00,Steffon Darklyn,steffon.darklyn@pfizer.com,Steffon,Darklyn,35,6,4,10,124.40,4,6,1,11,7,129.88,4,4.2,8
630.00,Gavin,gavin@yahoo.com,Gavin,Gavin,15,12,4,4,111.20,3,4,1,7,0,99.80,4,4.2,15
1240.00,Guncer Sunglass,guncer.sunglass@yahoo.com,Guncer,Sunglass,44,7,4,7,121.00,0,6,2,5,0,46.00,4,4.2,10
1680.00,Kyle Royce,kyle.royce@boeing.com,Kyle,Royce,50,6,4,10,142.40,1,4,1,12,0,72.90,5,4.2,174
1292.00,Leona Woolfield,leona.woolfield@hotmail.com,Leona,Woolfield,64,3,4,10,98.80,0,5,2,7,0,71.50,3,4.2,52
1000.00,Melara Hetherspoon,melara.hetherspoon@hotmail.com,Melara,Hetherspoon,14,11,4,2,124.50,2,6,1,42,0,208.17,4,4.2,4
1080.00,Pate (Standfast),pate.(standfast)@aol.com,Pate,,12,11,4,7,166.80,0,5,1,0,0,75.25,6,4.2,11
887.00,Ryella Royce,ryella.royce@msn.com,Ryella,Royce,13,12,4,4,70.40,1,5,1,0,0,41.80,2,4.2,20
970.00,Sigrin,sigrin@apple.com,Sigrin,Sigrin,15,12,4,2,98.70,4,6,1,52,0,228.73,3,4.2,425
1550.00,Three Toes,three.toes@protonmail.com,Three,Toes,35,6,4,7,126.90,2,7,2,5,0,75.31,4,4.2,9
1840.00,Bharbo,bharbo@gmail.com,Bharbo,Bharbo,94,7,4,3,170.70,0,5,2,11,4,108.88,5,3.9,144
1410.00,Pycelle,pycelle@hotmail.com,Pycelle,Pycelle,40,6,4,8,93.60,2,5,1,0,5,92.60,2,3.9,5
2670.00,Morgarth,morgarth@cisco.com,Morgarth,Morgarth,88,6,4,6,189.20,6,6,2,4,6,80.20,6,3.9,647
3103.50,Nestor Royce,nestor.royce@protonmail.com,Nestor,Royce,115,9,4,10,207.50,1,5,1,15,6,105.30,6,3.9,194
1430.00,Raymund Frey,raymund.frey@protonmail.com,Raymund,Frey,146,4,4,1,156.80,0,6,1,4,6,93.00,5,3.9,13
1470.00,Rawney,rawney@boeing.com,Rawney,Rawney,135,5,4,5,134.40,1,6,1,0,9,104.90,4,3.9,18
1040.00,Salloreon,salloreon@protonmail.com,Salloreon,Salloreon,13,12,4,4,222.90,2,6,1,24,9,58.20,6,3.9,11
